id_cloud,algorithm,NPini,iter_max,D,F,CR,w,wdamp,c1,c2,Smin,Smax,exponent,sigma_initial,sigma_final,time,it,stop_condition,poserror_dist,poserror_1,poserror_2,poserror_3,orierror_1,orierror_2,orierror_3
2,1,100,500,6,0.9,0.75,,,,,,,,,,168.596757411957,50,normal convergence,7.85363537175256,-7.81605942060355,0.767289506401965,0.00839639225715786,3.74413307555718,2.9388989096417,9.89445678478109
2,1,100,500,6,0.9,0.75,,,,,,,,,,175.810469150543,50,normal convergence,7.8579475624169,-7.819237066709,0.778974382694791,0.00839639225715786,5.46952634020421,1.50433401993584,10.3740954641294
2,1,100,500,6,0.9,0.75,,,,,,,,,,148.134580373764,50,normal convergence,4.04648740106103,-2.43234951281569,3.22956803366764,-0.166212064432992,2.34773361406334,4.70495444903828,166.714579072254
2,1,100,500,6,0.9,0.75,,,,,,,,,,169.089483261108,50,normal convergence,0.534589289636107,-0.480038332540684,0.235150015278334,0.0073060385843978,2.81866694373001,0.192441762364491,8.30045595292438
2,1,100,500,6,0.9,0.75,,,,,,,,,,137.269821166992,50,normal convergence,6.10063043906292,-5.87857420865903,-1.62822475954208,-0.0945577057889949,0.336758790163079,5.41490813921756,8.85564005575546
2,1,100,500,6,0.9,0.75,,,,,,,,,,152.408210754395,50,normal convergence,4.20135072443145,-2.43819329293048,3.42147495629977,0.00839639225715786,5.28429102769627,1.09272077292245,173.378201367284
2,1,100,500,6,0.9,0.75,,,,,,,,,,113.298502445221,50,normal convergence,4.74115935380021,4.71977839457727,-0.449708743305656,0.00678014773310045,3.39095626846405,0.496740551542202,79.1807161739559
2,1,100,500,6,0.9,0.75,,,,,,,,,,145.247288227081,50,normal convergence,7.86084414868598,-7.8226839839066,0.773573214672564,0.00839639225715786,5.07193233650998,2.01591965375173,10.3263027052837
2,1,100,500,6,0.9,0.75,,,,,,,,,,112.13266658783,50,normal convergence,6.22268943196762,-5.99139921860511,-1.66413260238433,-0.23592764081621,5.86782392567084,0.576386241010773,18.3171068695943
2,1,100,500,6,0.9,0.75,,,,,,,,,,114.552055358887,50,normal convergence,4.40255620859289,-2.5377804568947,3.58061663654891,-0.348361915961408,5.36587129681599,1.63338669135413,176.228975989384
2,2,100,500,6,,,1,0.99,1.5,2,,,,,,575.50532078743,115,normal convergence,7.85508323050225,-7.81710463803,0.771485868845912,0.00414612814142192,4.06962408855615,3.18218701452478,9.8475750637799
2,2,100,500,6,,,1,0.99,1.5,2,,,,,,534.256263256073,106,normal convergence,7.86108327179576,-7.8221894186792,0.780969668578052,0.00832353118711195,4.44214065221465,3.20606540584061,10.0769474802793
2,2,100,500,6,,,1,0.99,1.5,2,,,,,,645.790115594864,131,normal convergence,7.47851042273754,-5.09368150069497,5.43106940424812,-0.697145636658404,5.36569859175935,4.77351550755043,103.813215848285
2,2,100,500,6,,,1,0.99,1.5,2,,,,,,971.202815771103,202,normal convergence,4.54094030268049,4.52294004844136,-0.403920688757488,-0.000477395952339183,1.51635340865204,4.27459904785004,78.2496135239182
2,2,100,500,6,,,1,0.99,1.5,2,,,,,,2416.86391353607,499,Max iterations reached,2.78327503877758,-2.77406581352196,0.226158466943058,0.00558135835375973,0.304395652215395,0.773831557166257,11.3362505283201
2,2,100,500,6,,,1,0.99,1.5,2,,,,,,2504.62420940399,499,Max iterations reached,7.47633778659771,-5.11871381330199,5.44734346696118,-0.1443771095968,0.873062454922614,0.4167328647368,104.172157702209
2,2,100,500,6,,,1,0.99,1.5,2,,,,,,550.480494499207,109,normal convergence,7.85823328372113,-7.81962480076331,0.778008232573661,-0.00122748425362607,4.39440382020753,3.15366037157264,9.83915879635604
2,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2022.74632191658,416,normal convergence,0.478843885679691,-0.461036518239102,0.00813363696345881,-0.129114831264803,2.55907795230764,1.54469443818909,5.6122467648075
2,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1266.28247213364,309,normal convergence,7.84990426590157,-7.81035457621804,0.78660502108998,-0.0247167628445456,4.91715333574599,2.22843074139585,9.99307938627556
2,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1379.10221576691,358,normal convergence,6.0828314584907,2.60808080523118,5.40026895266005,-1.01776633110195,4.385167327278,3.31299139568345,180.542170879095
2,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1963.83354687691,417,normal convergence,0.446569899125623,-0.439575250756861,-0.00548869868783264,-0.0785375573456796,2.52916283088799,0.188082394542091,5.4598721756988
2,3,100,500,6,,,,,,,0,4,2,0.5,0.001,814.222486972809,180,normal convergence,4.10511505114487,-2.39487279002535,3.33413907978197,0.00839639225715786,6.09328460580047,6.0442477633989,180.542170879095
2,3,100,500,6,,,,,,,0,4,2,0.5,0.001,407.00686454773,81,normal convergence,3.85333665295516,2.50273380522968,2.92992429283852,0.00839639225715786,6.09328460580047,6.0442477633989,180.542170879095
2,3,100,500,6,,,,,,,0,4,2,0.5,0.001,814.222486972809,180,normal convergence,4.10511505114487,-2.39487279002535,3.33413907978197,0.00839639225715786,6.09328460580047,6.0442477633989,180.542170879095
2,3,100,500,6,,,,,,,0,4,2,0.5,0.001,407.00686454773,81,normal convergence,3.85333665295516,2.50273380522968,2.92992429283852,0.00839639225715786,6.09328460580047,6.0442477633989,180.542170879095
2,1,100,500,6,0.9,0.75,,,,,,,,,,168.596757411957,50,normal convergence,7.85363537175256,-7.81605942060355,0.767289506401965,0.00839639225715786,3.74413307555718,2.9388989096417,9.89445678478109
2,1,100,500,6,0.9,0.75,,,,,,,,,,175.810469150543,50,normal convergence,7.8579475624169,-7.819237066709,0.778974382694791,0.00839639225715786,5.46952634020421,1.50433401993584,10.3740954641294
2,1,100,500,6,0.9,0.75,,,,,,,,,,148.134580373764,50,normal convergence,4.04648740106103,-2.43234951281569,3.22956803366764,-0.166212064432992,2.34773361406334,4.70495444903828,166.714579072254
2,1,100,500,6,0.9,0.75,,,,,,,,,,169.089483261108,50,normal convergence,0.534589289636107,-0.480038332540684,0.235150015278334,0.0073060385843978,2.81866694373001,0.192441762364491,8.30045595292438
2,1,100,500,6,0.9,0.75,,,,,,,,,,137.269821166992,50,normal convergence,6.10063043906292,-5.87857420865903,-1.62822475954208,-0.0945577057889949,0.336758790163079,5.41490813921756,8.85564005575546
2,1,100,500,6,0.9,0.75,,,,,,,,,,152.408210754395,50,normal convergence,4.20135072443145,-2.43819329293048,3.42147495629977,0.00839639225715786,5.28429102769627,1.09272077292245,173.378201367284
